,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d3_plate,d2_walls,d3_walls
10,2078.624258640529,14859.675650501715,635.7821413319239,555.9973220644954,3161.1317747449866,23.276711526256612,29.96068515738355,22.954286756034783,381.5020163704571,10.350901281337297,20.01020183493515,445.11301343237903,38.95208680337896,307.85883990901954,0.40607318780702706,10.550126568456776,-0.002,332.48754710174114,14859.675650501715,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
11,6035.734554474564,14151.593708193357,542.299003550945,777.7697216473376,4685.854703788952,27.424650336119,17.275199735434548,18.489619308108946,209.6768865807074,18.67793101720028,19.55844868637034,388.65507567930194,46.207503889915884,308.3194474049245,0.46975048823384413,-22.85249865764236,-0.002,332.9850031973185,14151.593708193357,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
12,17249.395056528534,15078.803619382636,505.3405869361794,562.8178092417457,3197.390754137826,13.947693560794523,28.392070495223535,13.329257180703413,131.6019134218664,10.639472536233498,24.30472330103385,270.9824023677181,30.233138873687512,342.30754489921446,0.25682371491003897,38.234351947221384,-0.002,369.69214849115167,15078.803619382636,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
13,6992.216952395708,19851.47909018703,295.2166014619786,891.5836986069106,4065.1756765953464,23.868596712114126,14.661491602678549,21.55882242490863,203.34720949413764,26.94236953787747,16.933998149394505,210.3296118941214,29.506369187702724,422.94448632243405,0.10345907885032234,-27.31526317707681,-0.002,456.7800452282288,19851.47909018703,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
14,5855.310100619101,17139.600490555935,410.2767122842009,558.7205455588629,3551.850616860753,13.80293534819427,20.067947289186137,12.647338055523928,348.91414368658315,29.231890305781477,19.122756013080476,228.30551864193654,42.212578368986016,391.3934204629687,0.10772961695256522,-2.787590243484331,-0.002,422.70489410000624,17139.600490555935,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
15,9747.23582110941,17912.090831771126,588.404211889578,234.48205983429284,4983.471533605456,14.126285590664544,28.504708769111772,15.838504026704825,353.3177329472987,10.360782010707185,21.433269970563813,138.95523399530538,32.07977878688668,342.2459192213817,0.7324365657239914,-44.71829359662777,-0.002,369.6255927590923,17912.090831771126,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
16,8231.612056792505,8217.878187823351,533.9737828318904,378.66398757972604,3819.360892081089,11.000338617913776,26.71143922419935,10.810668216490482,422.15823182067373,23.679774897509535,24.006073845302396,136.31389890974236,43.09240860532366,359.96945827406313,0.221758752975183,15.271733784211804,-0.002,388.7670149359882,8217.878187823351,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
17,5222.559569635809,15191.0709746393,581.8175899355479,613.6937771795169,4292.720175960341,23.28562071799455,10.780601617656023,19.94937467811834,201.35386515599112,25.600781446863653,11.130944546368497,135.0434452376613,40.12904050813322,324.82299075752013,0.4343792487304655,-39.191798617579835,-0.002,350.80883001812174,15191.0709746393,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
18,8573.22584969083,19048.172046476153,531.139578669319,603.3079641409595,2072.30024426099,11.596887183319096,10.68138362270352,17.71620584453594,224.17017430750911,11.763534798123967,15.696687712595853,264.95623807836705,45.11141622135576,402.25630629871273,0.5573666365204238,12.14261176683953,-0.002,434.4368108026098,19048.172046476153,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
19,15064.28437534147,17882.555843461574,328.476246733111,917.4599958199527,2874.250774723207,14.860936144662077,27.811556334714545,23.298908482272875,138.2309302641176,12.75895202331146,26.625406263705994,380.4316344668797,34.61742065549113,301.4313966670501,0.6067879170401558,37.74884229810678,-0.002,325.54590840041413,17882.555843461574,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
20,5462.278627820908,18430.523623015368,345.6613334147064,543.1597126844495,2521.9166220247107,13.369629428422442,14.263625018028844,28.25498006360157,211.50434146243032,10.789243398238302,19.74505753814518,275.8209571083206,30.60368275346257,380.53455962398124,0.4129876700637355,0.7283830152586503,-0.002,410.9773243938998,18430.523623015368,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
21,11487.056789414091,15050.642307651096,519.0546328134598,1060.6573153339232,4344.322562071114,24.542682350887667,13.466634628891278,16.2652667410333,452.92698717266865,13.942285367462542,16.56438644388585,143.2679235902208,44.33710748426445,306.7488727031025,0.8783032078523346,20.219166367930683,-0.002,331.2887825193507,15050.642307651096,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
22,17444.672396653423,17205.842648078775,872.9165063655587,814.123497067131,3144.702092186237,26.556047875432387,13.71665567714871,20.361711503291993,317.1074340990243,19.97509293281861,15.632050835721426,213.73111621491418,28.352573758981794,316.50585833696596,0.3952953942819979,41.9361511545853,-0.002,341.82632700392327,17205.842648078775,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
23,4160.092939959482,18532.54654586137,842.881904611534,780.6399257714933,4361.284541612587,25.560692605730935,16.231834744562523,18.618019307397745,235.277622899703,29.373417136736887,13.242045137224586,445.8740172137032,35.62596425449237,436.01455464722756,0.46100360131182117,4.821829059483264,-0.002,470.8957190190058,18532.54654586137,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
24,6348.4899638452725,17274.327587987278,928.5286395968147,348.4828528872603,3843.4046250057536,25.548252157071616,24.232018579963732,28.77104889823777,310.6910151214182,14.291672294954722,22.728217472102614,224.09691579776648,39.59311350514487,364.5257142584973,0.5081366002970686,-6.635139816447904,-0.002,393.6877713991771,17274.327587987278,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
25,14690.332174918678,18467.40426332007,355.3508640809828,1154.9954056002916,4197.016152695273,20.46474606714621,15.814780820984659,18.02064929415444,337.83534319740374,27.14603517866636,18.00453969124242,259.5026174452236,29.31846938258353,317.85365210430285,0.1281443438391609,33.40879046362761,-0.002,343.2819442726471,18467.40426332007,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
26,7584.10227071467,16788.29398695237,1136.1482350105903,283.3413906588498,3379.1903590337934,11.403895615690782,11.117814270820078,29.237324069532157,289.6629965561222,19.23353409285302,25.902648140690157,305.46611436948416,32.35596917955503,337.6852091188663,0.1563855254679359,-36.438614100468,-0.002,364.7000258483756,16788.29398695237,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
27,6395.173304346713,17986.62638081507,526.8202713635742,868.7220019869518,3565.07757329913,11.665087611287511,27.516664662028642,29.969103747965928,368.2560790454175,19.08607915384656,22.694549446128754,344.8161180394069,47.26005557374266,444.670562858735,0.28275289803810333,12.471868937459504,-0.002,480.24420788743384,17986.62638081507,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
28,5735.768396252219,18780.79438307191,312.00176583676244,930.1999083107102,4548.691403762814,17.99612596985851,28.73390272364346,21.58445416357538,254.0758625134942,24.80286511194759,19.738963022000608,180.8796992562261,35.13652761836075,329.09440946716717,0.7122120443915042,-40.88316407169444,-0.002,355.42196222454055,18780.79438307191,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
29,3818.3175347295246,19556.180268082986,643.2644535339979,933.6539199322325,2492.568381466814,29.85105924065089,22.220804579038393,14.539374288837841,158.1281241671336,22.90134789366646,19.799959817246993,212.18941379542846,37.62684954213135,401.01717889903773,0.8958488799470993,32.0216939648284,-0.002,433.0985532109608,19556.180268082986,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
30,8944.0717207144,8413.84016551536,593.1198238780316,948.0046536917173,4000.4181687596474,14.285569559996798,11.314396466213672,17.028041118847078,158.65716518843158,23.801958505636662,27.756267891914142,336.75521073605245,36.50357372277951,330.89943143783773,0.36852025657159804,-14.105670016960602,-0.002,357.3713859528648,8413.84016551536,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
31,8588.912936624303,17488.641891451865,1038.921307411157,628.3930736956295,3956.9397962725466,10.468098061538813,24.737584827241903,25.790423872365047,279.7681848500989,13.179521995865475,21.6010848372202,227.56505275449183,29.702341896005507,343.6222793549672,0.16611394476125535,17.377689774646228,-0.002,371.1120617033646,17488.641891451865,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
32,12460.904845599453,12638.18997216619,838.0384692548176,228.43505614783038,2530.095709781731,10.86062327190415,22.335789675074558,11.953592772267418,401.24564550951635,25.228122220592844,29.191195820971483,458.0619275431328,46.266525839383235,374.8380508247616,0.49101877824466755,7.6564560523857494,-0.002,404.82509489074255,12638.18997216619,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
33,9930.944002156844,15585.194627995761,515.319950681185,1197.9989616588691,2282.61386916143,25.858063781536153,27.536608459461945,11.132700464533471,435.9591855505075,10.855417387223714,19.667490019774203,248.02275903293497,40.45274181318138,349.54133387856734,0.23511658692184675,9.760921760588914,-0.002,377.50464058885274,15585.194627995761,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
34,13591.065105187596,11196.644882877328,758.2706403847349,967.8355874278845,2157.0126825308416,29.530394668745256,16.882172112223373,27.25474534301553,150.7616287453169,12.665679370815646,15.722212950908432,243.16801120081323,47.06848886794795,423.2618742780414,0.3579117948492747,-49.38278011807291,-0.002,457.1228242202847,11196.644882877328,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
35,15432.111728635213,11214.470592778138,703.807726571207,736.8595990628976,3796.578633163297,16.347427099398445,16.320780895650078,11.497132902771025,389.9272572769533,16.15605999595397,29.433442679022416,187.5630683878387,30.091161015046055,365.30762139571743,0.27465640972002603,-32.84727167071965,-0.002,394.53223110737486,11214.470592778138,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
36,12797.25489328793,16204.06149637165,233.9957473496564,622.7665436694938,3773.6517367346423,27.867023685761144,20.56371750017734,29.055061791222997,185.63967646779736,27.452305021945193,13.181362336653336,420.07971340384665,49.616850713173825,397.6213985449267,0.7113741254088221,48.3366847668855,-0.002,429.43111042852087,16204.06149637165,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
37,12333.129222246956,16267.114118884718,436.0451573821164,732.7146429306172,2700.3808477008024,20.405494018402592,14.580986216798639,12.250990356359832,102.37552327255256,24.916395225444926,28.133014324346938,406.1354720662592,30.38756065633291,323.08545913830056,0.45438307099448627,-0.3456458403718443,-0.002,348.9322958693646,16267.114118884718,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
38,11923.76864374835,19999.074458064813,977.3905396061674,1054.1690538692906,2011.3018736906308,22.710787360272743,29.290622366238942,20.2531236929703,327.73503976745087,10.603762908260412,22.912386469166503,496.72696310844753,37.33316346787079,392.12393937256275,0.7229122399630444,-38.2011652365145,-0.002,423.49385452236777,19999.074458064813,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
39,5867.212483213849,8572.668221291086,792.9803785158199,1023.8663568953018,2460.003960015829,19.451416405532697,10.616281262900097,14.049702186752615,367.12815266687835,25.123328093686517,14.897458306624507,358.1950688470214,48.66288345608447,414.63852195779725,0.5828698758808014,-16.157199028243312,-0.002,447.8096037144211,8572.668221291086,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
40,13205.70805868386,17641.770199388055,368.23597120426933,414.94782251651077,3425.6544009913123,20.693922006777072,22.214326513083684,22.79331168537851,309.0671980674605,13.040867837047404,11.26081181060366,359.76339002965364,48.977492745572235,371.9423567592675,0.5177409715087817,-38.71834534365655,-0.002,401.69774530000893,17641.770199388055,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
41,11010.782993665733,14326.499927355468,1079.1027310897648,376.091339218177,2646.2230159758856,12.658487955901641,29.621942458114884,15.13481703367981,392.5531464701237,12.225269480021073,14.386933623606673,168.18729045364444,30.521246428270604,379.93796096205784,0.8383757166340157,24.49826935799352,-0.002,410.3329978390225,14326.499927355468,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
42,2196.7543295335227,12621.021439025755,967.4263780405553,1045.431518782153,4532.938526838268,21.43837083991263,11.683821805000568,10.4397503876245,394.738947845684,21.47544840432815,15.71489700061143,492.89488780778714,35.2026469472801,346.01507955271455,0.2406764191968402,-43.32065994651727,-0.002,373.69628591693174,12621.021439025755,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
43,3140.7395785563567,19552.29123223912,1054.2243532029365,636.9345037201847,4147.342106920803,17.7397877704039,22.535304560036536,22.802917772250613,465.81161000005835,12.04553878140208,29.075179843204538,425.02270430569325,44.52795997403318,433.53066180576775,0.617194012311496,34.04163864170107,-0.002,468.2131147502292,19552.29123223912,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
44,6776.497833679035,16581.49998312015,853.9068263658127,489.04660705691526,4543.889714765452,13.054243991275644,19.710481309386147,13.95252311419147,221.8601499784399,14.474713179121697,17.252177871186028,102.81624674652132,39.94164617926571,347.28080826570994,0.45130185201699613,47.88254934840042,-0.002,375.06327292696676,16581.49998312015,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
45,2146.3406753778327,8189.658989323369,638.7649522258253,498.3730898420144,3347.8503241802555,12.2393092731083,10.558881337729199,11.111388117823832,103.73174122794394,14.38117127569513,24.854404383999665,392.9517197778863,47.748462620012894,404.4974511028606,0.7667682696378265,19.257498882244747,-0.002,436.8572471910895,8189.658989323369,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
46,2719.886598511675,18279.90131558376,767.2043373976591,998.0223041757355,2487.7753162948316,23.45702139152084,22.172917477139862,22.41059830519933,210.94776981562822,20.166171873798973,28.17641982987363,240.31975822180902,43.11761901326366,370.8142021597424,0.8291570579267907,49.217232560473974,-0.002,400.4793383325218,18279.90131558376,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
47,2829.297074016163,13766.540447957734,544.6811047127378,510.97708983041224,3674.4316995296995,24.211956378453863,28.97185362892688,29.762613938073866,332.9152566143591,29.386401249155057,16.2078119922436,319.14124949982056,32.571647496574286,370.96430226284184,0.7913316825788329,-3.786437032365086,-0.002,400.6414464438692,13766.540447957734,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
48,17429.000307905804,9383.61669327983,1016.9471340487763,1055.8509717069173,2516.034043106298,29.888063547595706,28.94285878331911,20.333709557129147,383.24686210039374,21.33797329767653,22.266038024097533,349.62754310670294,48.83870031166542,344.3282579265045,0.330559485069319,49.60343786687815,-0.002,371.87451856062484,9383.61669327983,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
49,6173.569548373968,15894.846550917558,576.4059284435691,401.256326222762,2087.5382303574766,24.010487077100617,27.655120238178625,14.957678971805557,415.5499663388628,16.538000333723115,16.89844795002594,364.7309976678085,38.27081976099695,319.85599206604945,0.6845925229591358,-48.4735051959332,-0.002,345.44447143133345,15894.846550917558,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
50,14011.536316784202,14887.462721050666,900.2251896427207,612.7193366002234,3266.18116307675,10.078683860578057,10.431236902359899,28.869386463422593,252.59130663576116,10.428912494947202,19.93537176486913,180.2355479400979,46.74922186869283,392.4015291408533,0.8849423122079191,-33.6659310728148,-0.002,423.7936514721216,14887.462721050666,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
51,2007.5514980187668,11940.226428353366,335.8660673361104,896.4230823959936,4062.9636587710347,15.531557452912194,29.16341917881671,10.523377475113813,495.439450421037,13.619347893473371,18.823333352090366,306.85778269974423,25.488258400469498,393.59898228577504,0.20538283453108283,16.73872499147062,-0.002,425.0869008686371,11940.226428353366,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
52,17783.919452041104,10357.619150393493,424.2343958983786,1157.3238026391405,2467.599650774693,11.92940042176851,18.72824114497449,17.87812787249161,323.91378003470686,24.11668835423516,11.303339395424654,289.6822331475005,44.235394420489456,329.36446389864244,0.6925429509408052,-31.688488364771246,-0.002,355.71362101053387,10357.619150393493,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
53,12806.631576802187,9309.775243257467,1129.759849371042,631.6777168510164,3886.4747998033954,15.661107501146276,10.04795992403721,25.964441395118975,359.6989495360344,14.567461078214972,22.2362312457657,317.02079329877904,47.70929998127693,364.34762452919415,0.6602580517672773,12.653301683976345,-0.002,393.4954344915297,9309.775243257467,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
54,10190.05440693306,11837.75261991324,1176.317633092508,305.920547412214,4554.598289672032,24.909078379633172,10.363396022287866,20.57595283527675,467.96489145146836,15.258687343456883,27.932175935835232,198.6171777396243,37.37703544434777,423.44307547579433,0.19006253939625556,18.899083001664536,-0.002,457.3185215138579,11837.75261991324,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
55,4571.870682710001,9532.679505613487,968.5152638572158,465.7736426911255,4655.437873832523,22.107248401479026,28.40906947812209,27.182759515129828,322.6159335866662,27.12111931483261,27.131083064043132,488.197143116754,26.47398287890784,302.8977755683703,0.17691041274457672,-24.972199606279688,-0.002,327.12959761383996,9532.679505613487,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
56,16430.51206391804,16152.67486999296,741.9005164221217,278.62753921786134,3475.488345027896,17.719100162408353,22.587257927801424,16.73328369856259,135.84482190669357,14.402641092252999,29.606999932086964,280.1305100737827,47.80684243438074,348.8448274655059,0.3620961044969405,-22.164665495682296,-0.002,376.7524136627464,16152.67486999296,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.045,1000,2e-05,30,6.5,2500,225000,True,True,1,30,30,12,12,12
