,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,d2_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,s,beta,alpha_l,h_v,l_v,oo,uu,d3_plate,d3_walls,d2_walls,fsu_fac,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,l_sec,b_sec1_b1,b_sec2_b1,h_S1_3,h_S7_9,mesh_size_factor,b2,b_sec1_b2,b_sec2_b2,ecu,fsu
14,7404.55028411508,13500.276120878878,420.7600856260885,940.6024813307993,3036.526898119828,11.883309209511372,15.952034369115706,19.737483316975595,347.9314698035224,10.684462507276956,17.974714732740694,365.6554327485949,25.485362135494984,428.7819406169336,0.42817744458711793,12.030476051118521,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13500.276120878878,0.33,0.33,-0.002,463.0844958662883
15,17379.3747318892,11871.486090991955,1164.989906345531,690.4459771674068,2947.325719343427,21.660823125862013,28.675201018332018,21.388810981056984,140.58018090941616,14.092610593707885,26.824243325405757,283.23500596054646,40.618324326210725,311.38141348214253,0.7528483309652744,-8.880992618206452,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11871.486090991955,0.33,0.33,-0.002,336.29192656071393
16,16498.532631586113,13736.461522524289,1090.3883228643376,485.8310394854283,3908.1094298496246,21.162498725212494,17.543922183303835,17.902393036416086,274.23888160432875,23.263114998503397,17.053780242584793,168.11154142225874,26.566750528495696,390.4726425697203,0.4729194738591061,43.74335171204714,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13736.461522524289,0.33,0.33,-0.002,421.7104539752979
17,4731.356750208518,9282.251143912208,1113.2646138617345,358.75875873599165,4707.636910025351,28.32501881146335,13.722813346862292,20.030272092036004,138.23885285190659,13.555413941733692,17.965440908336017,153.78446590180803,28.676052096993878,379.8337409118807,0.21397252432712555,46.011108851279516,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9282.251143912208,0.33,0.33,-0.002,410.22044018483115
18,13225.453381680718,8920.061559873306,776.1611832487188,485.33862478424226,3879.819112007006,12.378262728894923,24.96165123738835,15.611696479736942,209.84937052167754,27.18923829674667,23.54567740757901,367.5307454961091,49.0215610478805,382.61611273926366,0.8828189831957282,41.14067623071195,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8920.061559873306,0.33,0.33,-0.002,413.22540175840476
19,3672.9355569862023,12483.386525490996,849.0096547329069,214.75307052318632,4124.262141746342,12.997958960102835,11.401728612831285,12.121461485574631,379.66416628390596,27.43714757038192,26.216517129709718,211.23360993097265,31.490642309558574,398.4775584863041,0.20247109289108386,21.93176543349536,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12483.386525490996,0.33,0.33,-0.002,430.35576316520843
20,17105.46741752957,18171.995982124285,934.1817428348215,1020.316647370535,3933.6715239481628,11.294190245057683,23.207002340066804,14.198002892358721,99.74723463846807,15.275361442708416,18.225438696387236,199.04230295294022,37.31545463806419,299.9512244325076,0.5373107275033135,-31.09586060011739,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,18171.995982124285,0.33,0.33,-0.002,323.9473223871083
21,10995.250422803349,5332.519155458038,700.3890136121618,362.9425975367217,4474.279698907183,23.74163643108492,21.893175252658747,15.587746345795434,169.224686509704,16.846618564140986,21.293189077368066,382.50630405735467,49.54868695794032,433.6362658473827,0.32211190890333147,-7.547769116767721,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5332.519155458038,0.33,0.33,-0.002,468.3271671151733
22,11712.500032727532,4513.103680155117,286.0328775950596,534.7964827052126,2793.99803048601,28.868174341418452,16.686636589267412,20.972029793583033,136.59244864542651,20.4123781079972,10.658545248203078,138.08925032671485,47.02430956325735,362.97931926309093,0.4197886840227521,27.068401407220332,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4513.103680155117,0.33,0.33,-0.002,392.01766480413824
23,6774.770364308647,15522.820075250433,203.83109625568832,749.3222881761122,4153.920416035345,27.21486200724964,19.330304623434223,28.64436865230409,136.76229184592765,10.146939709780328,11.867157271434762,484.7282371547848,50.03022295244208,395.97602108906153,0.6993337764471207,49.89224471657351,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15522.820075250433,0.33,0.33,-0.0020133044668645362,427.6541027761865
24,14102.776465061557,12654.587997147379,758.8215632500635,899.2006229046622,3554.480878194714,16.13910762303738,14.463112111120944,22.105597760919544,103.1575213007197,13.663053611989586,14.617948612612633,149.0247080894024,28.48242787682953,451.36129027946356,0.09275021896154932,4.628406166974361,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12654.587997147379,0.33,0.33,-0.002,487.4701935018207
25,5116.0400756151785,13544.749787487965,738.5886229566086,251.31428472875567,4395.86555777597,26.032387817501505,18.300475614579042,24.570509642746313,447.3178219465348,19.837376088750442,19.77076778574004,149.9701826821138,37.13437139754851,382.5366314794791,0.41811717369249524,-31.6710354601658,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13544.749787487965,0.33,0.33,-0.002,413.13956199783746
26,13087.808129239822,6536.652199890757,1164.3605286392906,757.624860599174,4881.183743675499,19.67588232982568,16.223445886686243,11.982151765741564,319.492766122182,16.254782567722472,27.51670219805988,216.57060002753997,37.71712834044845,422.5582162932719,0.16906109090321164,-7.023492900527116,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6536.652199890757,0.33,0.33,-0.002,456.3628735967337
27,7871.85857266642,5512.054783679154,1095.7306534225572,261.5113513090222,4326.01813782863,27.16884262297773,29.478847483084902,12.57369026694193,201.6570102244987,28.163210422680148,18.35367306038024,236.061190467921,34.87693225122467,310.04641257877586,0.7520928483884163,23.997781029493915,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5512.054783679154,0.33,0.33,-0.002,334.85012558507793
28,14756.66295962025,7208.958777151214,1046.0811407813517,548.5876668199271,3770.018179931983,29.223628592305708,17.526196066668323,24.759677814062858,345.60595815143614,12.222096177822271,29.973976449691254,266.2288810394818,36.998920924648644,328.39776275050735,0.4347508614313038,-43.822507743954304,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7208.958777151214,0.33,0.33,-0.002,354.66958377054794
29,14277.735328570681,11282.913540453457,843.3689971117981,955.5558497101763,4626.723069308073,20.927505458121697,27.343975061890312,28.07604844339087,210.00300393902563,17.993915525591913,16.18392402180555,489.2576956419772,34.73537099777985,370.39717803487895,0.6131411053996654,18.11584317797293,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11282.913540453457,0.33,0.33,-0.002,400.0289522776693
30,6110.0601427895535,11063.359887498847,272.491717176177,1164.3900871772905,4446.63468594476,13.116496599277065,11.832834033948222,11.89727922230622,200.93889444587896,24.21341305805301,14.331493733842802,208.10624403256168,47.23305114811138,448.2505329971441,0.24272340948609306,32.1154644749176,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11063.359887498847,0.33,0.33,-0.002,484.11057563691566
31,8721.171156054219,14263.901790241976,831.6305675456422,355.74393177058954,3267.529484445673,23.468825743380005,13.473229466858406,15.337984828001742,471.40027820908347,19.463541511957136,15.7980937999979,493.13869865845106,30.351584094157047,320.19957240012525,0.5797034445133331,12.089262641995992,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14263.901790241976,0.33,0.33,-0.002,345.8155381921353
32,5323.395784913133,7968.308582779201,365.9511927446321,1044.6745817979054,2031.4670189185545,23.547769791574748,14.218504549819995,25.21584830955408,353.1951690649463,22.64003623239479,19.865131943421368,291.2979252290363,29.180359024429432,443.5390776957516,0.32923116536555685,-36.039213308084435,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7968.308582779201,0.33,0.33,-0.002,479.02220391141174
33,5737.471231064014,7730.932360802639,326.77742093105974,391.5705325189203,2610.975352015122,10.036320666503627,25.549185161709786,11.675431293119997,242.53570760680358,29.242866573116146,14.622090883515897,300.96918725600665,26.48869140336332,300.7567243473668,0.5660611776819594,4.111436373023789,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7730.932360802639,0.33,0.33,-0.002,324.8172622951562
34,10845.278311288894,16090.101070625058,988.231852804462,571.869591148975,3840.020844445397,22.488497958079478,19.918409192233483,26.922533042303776,284.61232829481924,27.27739105908571,17.508806571136947,314.13137053661984,32.15526476344223,340.4484281540051,0.7118136316140955,37.27104701624902,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16090.101070625058,0.33,0.33,-0.002,367.68430240632557
35,17175.183654495348,11637.073866094577,922.6361348569911,718.248102620931,4810.206249787053,19.219632823723085,25.377769577656732,16.6242411277342,348.13622632527176,24.77665457109781,24.11558991594311,99.9259834962704,48.65525549767522,366.89785145331564,0.614005622085581,20.36417369864709,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11637.073866094577,0.33,0.33,-0.002,396.2496795695809
36,8653.328652865956,3858.2948411608804,516.7224985653481,260.4633458225398,2430.8098420097663,19.005910617402467,17.338381195706177,17.818156548302873,418.7091371300484,22.77306611957648,28.21514631277593,256.1963171183251,27.562571132710442,366.7629087885162,0.7184048318902506,27.203381349796214,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,3858.2948411608804,0.33,0.33,-0.002,396.10394149159754
37,9517.763686159535,13768.892956025358,219.5378847954695,1174.716698036777,4638.225247719017,25.376614680448164,29.060370067204996,17.829325629320095,416.352973335337,17.980770987460545,11.7836162744181,132.33473347053126,44.37596327644982,352.0492725060701,0.3267627981238678,-1.5098763274035103,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,13768.892956025358,0.33,0.33,-0.002,380.21321430655576
38,14351.690035481815,17012.394168960946,1014.0583431797315,461.5640237152533,4029.293328775413,22.057258473504554,17.482054790179802,17.158106185102735,157.26376464637588,12.06282271715233,19.40785457209542,118.01604136781604,48.6836427896607,388.66723993263906,0.5785954454617178,-8.364878813402514,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,17012.394168960946,0.33,0.33,-0.002,419.7606191272502
39,16885.335144659242,16545.04876063426,1083.4343342987397,1041.7983473704326,4580.35930523683,13.060578972580354,26.56567750028445,25.71112850251534,407.52269882381324,23.464767768947087,11.098652122294295,304.7950170602504,48.013565000172925,388.2135195164671,0.595517303423297,-46.135395282484986,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,16545.04876063426,0.33,0.33,-0.002,419.2706010777845
40,11452.21469373985,19684.09728465927,509.4622610149209,662.9873830286185,2332.4144088126122,29.51104040524195,28.17653355831569,13.285802822872292,250.0052038718713,25.117575491713957,16.522738618402794,268.12337108047456,27.642384940922902,325.72048260715377,0.3564763381542743,-2.614271991509079,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19684.09728465927,0.33,0.33,-0.002,351.7781212157261
41,7246.7855455755,5641.363096059272,1176.0086732298628,301.53760395907887,4492.7864423528945,22.722644563342914,22.569858605279517,11.593956263203538,282.90216643419535,26.70890125948138,16.718208630452114,215.09729302970928,30.960603991540673,344.503746598502,0.6191667341771021,-4.573353979449017,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,5641.363096059272,0.33,0.33,-0.002,372.0640463263822
42,15222.233932921536,8842.90957772252,1104.8963964371842,534.6967610314232,3869.3303103989338,13.323178660638952,14.737314590172137,17.616074987197027,158.24538419281637,20.770621368767635,27.598483605512964,104.89716742629149,40.581515909802285,421.8531563874919,0.4219933549056118,23.236315954408905,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,8842.90957772252,0.33,0.33,-0.002,455.6014088984913
43,14066.880093905957,11771.787648685664,1032.5060992299052,321.9596097635228,4003.6227643216116,25.722301728751358,19.31179373150696,15.56753295866895,231.999307104021,29.213281931195382,14.072455494577433,353.77377321302095,38.71204514511004,302.74904942450496,0.48778239567942416,-12.026665028848367,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,11771.787648685664,0.33,0.33,-0.002,326.96897337846536
44,7710.758725574914,7861.173610534577,739.2997343382941,252.38941967296324,2728.8395133218487,29.255675486577157,19.794536003530226,12.782538280287314,315.53115699683264,22.75023479786918,11.156297504037143,142.8816315091993,25.409903862486352,325.5380679665688,0.6530174320541139,22.547222207059992,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7861.173610534577,0.33,0.33,-0.002,351.58111340389434
45,15359.954148431221,14941.382026511854,509.752569246624,1046.6426202029772,2404.6687158007976,16.32803667274677,26.495679265274802,26.850205998805922,395.29703224851033,28.378859066570993,22.43089679337649,162.82659602740503,27.199471477792812,339.69511352755677,0.1896944632348628,9.47478789198947,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,14941.382026511854,0.33,0.33,-0.002,366.87072260976134
46,9410.440945117627,15003.769574978394,1158.602874046638,538.4117390415305,2381.895690242366,14.404343407504209,23.838550344399614,21.05296971539073,125.84244547346735,16.868772303956376,11.414719187291697,371.9069206037819,36.99337876038075,319.41718774389693,0.8472452612410977,-2.3491092234917654,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,15003.769574978394,0.33,0.33,-0.002,344.97056276340874
47,17437.299157909656,7126.874451504209,1045.7759419882052,1108.2101477201527,4812.191154596372,17.232615924164502,26.651938217006013,13.713139304553899,501.69394485326967,27.062678174195568,28.393004989582913,335.30106759453116,41.68076820338816,428.7466236022603,0.5215618219885388,2.9937282997046504,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,7126.874451504209,0.33,0.33,-0.002,463.04635349044116
48,15342.816933073085,6048.904766788976,718.1038524763351,356.4415071267573,4533.597812540489,28.29558811580926,14.981364853970023,16.117444515446223,160.7173580238587,11.456996984154289,28.941168135835383,319.9689829669409,27.147068699251722,429.39484355100785,0.47224918201382265,0.8079848854484291,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6048.904766788976,0.33,0.33,-0.002,463.7464310350885
49,15445.061009575498,10160.99180354695,607.7522946032205,727.1783770732752,4746.8767921917615,29.206120168402556,11.989989192240303,19.97731399287353,150.37376517661437,22.32638274058388,10.05303307880386,343.189167260877,42.22446122412847,368.1118832005569,0.23332064653094295,46.8480692532575,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,10160.99180354695,0.33,0.33,-0.002,397.5608338566015
50,8623.522394669462,19670.74871949963,468.5468641642738,490.21517557032644,2059.4940061595044,11.365269014469341,24.798240462464918,13.83030597847392,484.97326992582265,18.198714339015908,12.149598719087694,412.52516526342396,49.26014832840186,404.06145957241307,0.11510878868698261,20.276792181251714,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19670.74871949963,0.33,0.33,-0.002,436.38637633820616
51,6716.556017631123,4869.364650256916,326.538165108221,727.4832303939412,4387.983555565713,22.432770230690345,10.4547370190068,12.776263185142481,262.7777196568043,28.964888577387132,21.200755325968505,216.202185399465,31.109859853228542,341.69117330642365,0.1844267630144497,-21.619185255251015,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4869.364650256916,0.33,0.33,-0.002,369.02646717093756
52,15201.131615926543,12881.597637597544,1176.9608765987134,846.132250038402,2398.149596020006,18.926943270447566,27.95971869940678,22.59410685968816,361.41755995587937,26.0383444012892,19.046503305385457,386.5123635197095,49.057404439532206,314.0378319863311,0.7986161165302095,-0.9457494713403694,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,12881.597637597544,0.33,0.33,-0.002,339.16085854523766
53,12986.285248237953,19136.67370630225,326.635338455062,1168.823378195375,2127.2613860023407,18.145260081149075,14.612877314025242,25.108641251804258,413.0178624120045,20.231599133437854,17.30514922565494,105.00215556974265,31.70401204540842,357.64414008990394,0.2936337068045408,-10.355876390369028,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19136.67370630225,0.33,0.33,-0.002,386.2556712970963
54,16976.229287495942,9144.38474831785,676.6762110939345,824.7974388933396,3205.466365463376,29.16110222303689,21.338802716394714,15.778631772232314,214.32755448621916,17.32542547977047,18.26856441999367,488.04859759867423,32.78548221940937,365.3600215595417,0.8908502167540765,-15.810702182586281,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9144.38474831785,0.33,0.33,-0.002,394.588823284305
55,17574.55756568725,4180.937470571932,843.158347620641,1001.5190431898371,2389.4369166405804,14.417349317966744,22.55241403117,12.36162586545227,348.92958967486544,20.141312474588936,14.893473333006696,95.42534758176362,26.052274625529208,393.4917638474674,0.47100416056076044,20.5676779477225,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,4180.937470571932,0.33,0.33,-0.002,424.9711049552648
56,17105.38590410399,19596.30226943537,730.3738655771181,955.6960889280269,4200.438825168624,11.500742940809019,18.46004079073058,29.142234455234266,117.89673491538103,14.88174105076017,29.009949408845625,196.95995433146498,33.748042052911664,408.84714411538584,0.25638253605092215,28.113780486463206,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,19596.30226943537,0.33,0.33,-0.002,441.55491564461676
57,9408.603438813409,6986.132177095373,309.1455076110696,916.1589441808395,2212.0661803737135,11.177411913481386,20.99868352967742,27.189321312872814,169.56146825007187,26.480540123362907,29.14277149846013,188.4727401786492,43.37278324616226,368.378150228877,0.17491532614073416,-41.553783024000325,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,6986.132177095373,0.33,0.33,-0.002,397.8484022471872
58,15963.563214427175,9343.697076040304,1050.2195645748702,459.64489930370854,3789.0979532571055,24.00317601994168,19.524124288914848,26.66671734859343,151.52075184365646,12.065457408245871,28.377408346346666,173.1644818632433,36.936971413760766,366.8585585928508,0.8813957545857426,14.295559989860985,90,0,0,30,30,12,12,12,1.08,0.045,1000,2e-05,30,6.5,2500,225000,0.33,0.33,0.33,0.33,0.33,3,9343.697076040304,0.33,0.33,-0.002,396.2072432802789
