,L,b1,t_p,t_w,h_w,d1_plate,d4_plate,s_plate,d1_walls,d4_walls,s_walls,fcc,fsy,fsu_fac,s,beta,ecu,fsu,b2,alpha_l,l_sec,b_sec1_b1,b_sec2_b1,b_sec1_b2,b_sec2_b2,h_S1_3,h_S7_9,h_v,l_v,left_p,right_p,h_b,b_b,esu,h_G,gamma_E,phi_k,q_Gl,b_Bs,Q_k,withMPCs,offsetmodeling,mesh_size_factor,oo,uu,d2_plate,d3_plate,d2_walls,d3_walls,d1_plate_s1,d2_plate_s1,d3_plate_s1,d4_plate_s1,s1_plate_s1,s2_plate_s1,s3_plate_s1,s4_plate_s1,d1_walls_s1,d2_walls_s1,d3_walls_s1,d4_walls_s1,s1_walls_s1,s2_walls_s1,s3_walls_s1,s4_walls_s1,d1_plate_s2,d2_plate_s2,d3_plate_s2,d4_plate_s2,s1_plate_s2,s2_plate_s2,s3_plate_s2,s4_plate_s2,d1_walls_s2,d2_walls_s2,d3_walls_s2,d4_walls_s2,s1_walls_s2,s2_walls_s2,s3_walls_s2,s4_walls_s2,d1_plate_s3,d2_plate_s3,d3_plate_s3,d4_plate_s3,s1_plate_s3,s2_plate_s3,s3_plate_s3,s4_plate_s3,d1_walls_s3,d2_walls_s3,d3_walls_s3,d4_walls_s3,s1_walls_s3,s2_walls_s3,s3_walls_s3,s4_walls_s3,d1_plate_s4,d2_plate_s4,d3_plate_s4,d4_plate_s4,s1_plate_s4,s2_plate_s4,s3_plate_s4,s4_plate_s4,d1_walls_s4,d2_walls_s4,d3_walls_s4,d4_walls_s4,s1_walls_s4,s2_walls_s4,s3_walls_s4,s4_walls_s4,d1_plate_s5,d2_plate_s5,d3_plate_s5,d4_plate_s5,s1_plate_s5,s2_plate_s5,s3_plate_s5,s4_plate_s5,d1_walls_s5,d2_walls_s5,d3_walls_s5,d4_walls_s5,s1_walls_s5,s2_walls_s5,s3_walls_s5,s4_walls_s5,d1_plate_s6,d2_plate_s6,d3_plate_s6,d4_plate_s6,s1_plate_s6,s2_plate_s6,s3_plate_s6,s4_plate_s6,d1_walls_s6,d2_walls_s6,d3_walls_s6,d4_walls_s6,s1_walls_s6,s2_walls_s6,s3_walls_s6,s4_walls_s6,d1_plate_s7,d2_plate_s7,d3_plate_s7,d4_plate_s7,s1_plate_s7,s2_plate_s7,s3_plate_s7,s4_plate_s7,d1_walls_s7,d2_walls_s7,d3_walls_s7,d4_walls_s7,s1_walls_s7,s2_walls_s7,s3_walls_s7,s4_walls_s7,d1_plate_s8,d2_plate_s8,d3_plate_s8,d4_plate_s8,s1_plate_s8,s2_plate_s8,s3_plate_s8,s4_plate_s8,d1_walls_s8,d2_walls_s8,d3_walls_s8,d4_walls_s8,s1_walls_s8,s2_walls_s8,s3_walls_s8,s4_walls_s8,d1_plate_s9,d2_plate_s9,d3_plate_s9,d4_plate_s9,s1_plate_s9,s2_plate_s9,s3_plate_s9,s4_plate_s9,d1_walls_s9,d2_walls_s9,d3_walls_s9,d4_walls_s9,s1_walls_s9,s2_walls_s9,s3_walls_s9,s4_walls_s9
182,6046.854375864272,13953.312334357763,423.31039190601683,469.7370811888732,4306.734680337431,16.90898976273349,12.093708204567497,91.85056955964221,18.90153484301235,29.530679604554873,229.39466992692587,61.747265809743546,550.8180883771604,1.9860108926493023,0.6683710689026532,-29.08527940819384,-0.002313678987516234,1093.9307233853067,13953.312334357763,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587,16.90898976273349,12,12,12.093708204567497,91.85056955964221,91.85056955964221,91.85056955964221,91.85056955964221,18.90153484301235,12,12,29.530679604554873,229.39466992692587,229.39466992692587,229.39466992692587,229.39466992692587
183,3347.6462726649816,11017.90451374932,369.79915887783187,200.64410105114146,3846.939950458416,27.56081934199281,13.299060724555384,201.61202991972698,28.397295188343602,11.134597844638991,117.12952788037069,80.70858393064029,606.2612944333104,1.023971825594493,0.5684994503086136,62.33959011731878,-0.002521995326275482,620.7944844481572,11017.90451374932,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069,27.56081934199281,12,12,13.299060724555384,201.61202991972698,201.61202991972698,201.61202991972698,201.61202991972698,28.397295188343602,12,12,11.134597844638991,117.12952788037069,117.12952788037069,117.12952788037069,117.12952788037069
184,7629.828973138003,11151.525894870847,421.29737879190463,257.1019113261267,4892.650577574548,22.196106074777557,10.220216417428905,239.61684469452834,20.963959163180977,29.385290301133885,116.35656841230062,13.347546386411572,610.5114841418705,1.6378127421377235,0.533312804531002,-17.172744324456204,-0.002,999.9034879489682,11151.525894870847,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062,22.196106074777557,12,12,10.220216417428905,239.61684469452834,239.61684469452834,239.61684469452834,239.61684469452834,20.963959163180977,12,12,29.385290301133885,116.35656841230062,116.35656841230062,116.35656841230062,116.35656841230062
185,4465.482463710125,11607.099440191096,725.3758227987531,624.3368373039033,4729.335863724708,27.622112142914276,14.081826982403893,133.36955056765808,10.790926535355855,21.515866346792983,102.94773423674587,72.07147730895404,660.9834098803765,1.745051154690643,0.057402417452987145,-77.43831977638115,-0.002438176991475294,1153.4498626431096,11607.099440191096,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587,27.622112142914276,12,12,14.081826982403893,133.36955056765808,133.36955056765808,133.36955056765808,133.36955056765808,10.790926535355855,12,12,21.515866346792983,102.94773423674587,102.94773423674587,102.94773423674587,102.94773423674587
186,4281.890997229525,14332.794087795177,245.95463386907414,639.0504486422424,2892.049496302989,25.240721587970143,14.967174473719554,113.75608948690018,11.6697166712867,15.670402527232202,178.91661598872463,62.037436224741484,650.2961818772353,1.3273062380873182,0.3746629274099601,56.858425440500156,-0.002317761989036457,863.1421788100197,14332.794087795177,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463,25.240721587970143,12,12,14.967174473719554,113.75608948690018,113.75608948690018,113.75608948690018,113.75608948690018,11.6697166712867,12,12,15.670402527232202,178.91661598872463,178.91661598872463,178.91661598872463,178.91661598872463
187,3408.042713452044,18826.349958710533,411.8179140549847,675.4338905280601,3975.813159156508,18.273739128290046,23.25372729180068,224.61436207059262,18.7925153813464,21.349338204937936,226.59078783786993,42.73567257786341,508.5122488332565,1.540063069666414,0.5923370488055174,-1.9331500382949116,-0.002,783.1409349011163,18826.349958710533,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993,18.273739128290046,12,12,23.25372729180068,224.61436207059262,224.61436207059262,224.61436207059262,224.61436207059262,18.7925153813464,12,12,21.349338204937936,226.59078783786993,226.59078783786993,226.59078783786993,226.59078783786993
188,3410.7696278692256,8763.461404883348,613.0952739578548,627.3124397564181,3983.2113368297278,13.771747362640385,17.815826315775247,223.7641904548014,21.269083652836294,16.983871291122014,183.04516872516314,46.11288680511725,526.6363869853669,1.0977586848744096,0.5419880817226572,-36.259247528986656,-0.002,578.1196675840671,8763.461404883348,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314,13.771747362640385,12,12,17.815826315775247,223.7641904548014,223.7641904548014,223.7641904548014,223.7641904548014,21.269083652836294,12,12,16.983871291122014,183.04516872516314,183.04516872516314,183.04516872516314,183.04516872516314
189,5552.264545203321,13141.114048209958,354.37903169830656,529.7063710961493,3246.0510601134747,12.118894909395149,24.704296409736013,216.40570772502548,26.99063259138375,28.67954627226476,162.52815777573545,30.58919088466272,540.0738822966297,1.3089017661233755,0.8921129338677175,12.158128932377565,-0.002,706.9036583751666,13141.114048209958,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545,12.118894909395149,12,12,24.704296409736013,216.40570772502548,216.40570772502548,216.40570772502548,216.40570772502548,26.99063259138375,12,12,28.67954627226476,162.52815777573545,162.52815777573545,162.52815777573545,162.52815777573545
190,3801.3052641486447,17875.164467203118,447.2530101047025,300.5878207723302,2796.6693957504203,28.811231180707132,24.298414146368675,132.09103972181055,12.713972700541467,13.729116385405078,108.11560061719183,43.32255805064382,516.0150601697002,1.5476633693441086,0.4138893404204081,58.48098928984567,-0.002,798.6176066545411,17875.164467203118,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183,28.811231180707132,12,12,24.298414146368675,132.09103972181055,132.09103972181055,132.09103972181055,132.09103972181055,12.713972700541467,12,12,13.729116385405078,108.11560061719183,108.11560061719183,108.11560061719183,108.11560061719183
191,5674.578428835667,14450.423690845295,392.12950484682096,588.9897144963945,3561.4662044594097,23.63948659769013,24.517231010049098,82.48697513540836,21.350707516858286,21.01651112599292,80.20271705606224,81.20011591987505,680.2660109868674,1.687011678136571,0.20237785799379365,25.337353021816455,-0.00252640707269446,1147.6167047742263,14450.423690845295,90,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0,0,False,False,0,0,0.05,1000,2e-05,30,6.5,2500,225000,True,True,3,30,30,12,12,12,12,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224,23.63948659769013,12,12,24.517231010049098,82.48697513540836,82.48697513540836,82.48697513540836,82.48697513540836,21.350707516858286,12,12,21.01651112599292,80.20271705606224,80.20271705606224,80.20271705606224,80.20271705606224
